Date,POLY,YNDX,ALRS,AKRN,AFLT,BSPB,BANE,BANEP,VTBR,VSMO,GAZP,GMKN,DIXY,IRAO,KMAZ,LSRG,LKOH,MVID,MAGN,MTSS,MGNT,MFON,MOEX,MSTT,NLMK,NMTP,NVTK,PIKK,ROSN,RTKM,RTKMP,HYDR,RUAL,SVAV,SBER,SBERP,CHMF,AFKS,SNGS,SNGSP,TRMK,TATN,TATNP,TRNFP,URKA,FEES,PHOR,GCHE,EONR
24.05.10,0,0,0,786,56.17,92,0,0,0.0724,3207,157.88,5033.93,263.4,0.0488,68.33,884.2,1476.78,147.5,25.5,230.46,2700.03,0,0,0,89.01,4.971,199,126.38,225.96,104.1,72,1.64,0,487.69,70.2,54.57,328.9,27.894,27.399,13.25,131,133.5,70.2,26050,114.5,0.35,0,656.82,2.62
31.05.10,0,0,0,797,60.2,91.99,0,0,0.0743,2900,163,4921,277.67,0.0462,70.45,886,1621.97,152,25.25,233.94,2780,0,0,0,87.68,5.24,204.65,124.5,222.47,103.17,70.92,1.622,0,493.84,70.25,54.76,329.99,27.105,27.612,12.386,121.38,134.1,71.61,27000,117.21,0.321,0,767.99,2.59
07.06.10,0,0,0,777,59.16,88.8,0,0,0.0734,3000.87,156.44,5003,272,0.0455,67.3,872.99,1680,152.99,22.6,231.89,2740.01,0,0,0,85.14,4.949,203.98,116.27,215.06,105.9,73,1.629,0,437.95,72.19,55.28,312.37,27.03,29.203,12.98,122,139.99,70.9,25839.99,119.2,0.307,0,789.99,2.449
14.06.10,0,0,0,828,62.4,90.45,0,0,0.0788,2950,159.4,4910.13,273,0.0474,68.45,835,1653.11,170,22.84,232.95,2690,0,0,0,85.15,4.807,221.5,117.6,207.8,105.99,76,1.776,0,440,80.3,57.64,315.61,28.2,28.675,13.027,119.26,145,72,26400,118.8,0.334,0,763,2.497
21.06.10,0,0,0,807,59.69,88.74,0,0,0.077,3030.3,152,4800.04,277.01,0.0471,70.19,810,1701.34,190,22.6,243.63,2599,0,0,0,82.85,4.499,210,113,196.27,117,71.57,1.61,0,441.1,78,57.19,323.99,27.415,28.6,13,119.8,142.4,71,28444,116.92,0.328,0,735,2.53
28.06.10,0,0,0,768.01,55.69,78.96,0,0,0.0734,2800,148.25,4505,279,0.043,64.9,759.23,1586.4,187.5,21.48,230.6,2499.99,0,0,0,83.01,4.46,214.05,99.8,189.01,108,68.3,1.534,0,410,72.98,53.37,300,26.588,27.341,12.899,124.43,141.37,66.86,26700,114.86,0.343,0,624.01,2.35
05.07.10,0,0,0,784.97,61.22,89.23,0,0,0.0769,2900,154.2,4815,272,0.0433,66.48,821.03,1591.94,185,22.266,240.4,2638.46,0,0,0,88.7,4.51,216.9,111.48,187.72,109.45,69.19,1.545,0,439,77.66,56.29,314.37,26.797,27.677,12.849,125.9,143.93,67.35,27851,117.92,0.336,0,674.97,2.413
12.07.10,0,0,0,775,62.39,90.43,0,0,0.0764,2860,155.19,4815,278.92,0.0416,65.59,845,1592,194.1,21.612,240.26,2950,0,0,0,87.5,4.4,220.04,105.65,185.51,106.71,71.8,1.564,0,427,79.07,56.69,326.61,27.001,27.646,13.15,124.7,145,68.93,27050.01,122.48,0.335,0,693,2.372
19.07.10,0,0,0,802.89,61.75,91.58,0,0,0.0797,2999,160.9,5073,287.43,0.0419,66.1,861,1680,199.5,23.75,241.78,2999.77,0,0,0,94,4.36,218,102,199.5,107.2,71.76,1.585,0,446.98,83.01,57.32,351.9,26.04,29.856,13.25,126.99,146,71.96,27752,123.89,0.334,0,697.37,2.46
26.07.10,0,0,0,809.88,60.68,98.29,0,0,0.0814,3005,162.85,4970,308.56,0.0428,66.61,849,1720,201,24.87,240.5,2970,0,0,0,94,4.725,218.5,108.26,203.19,110.75,70.9,1.577,0,450,84.56,56.85,358,26.178,30.792,13.799,124.31,146.94,72.77,34278,127.36,0.336,0,700,2.4
02.08.10,0,0,0,866.01,62.47,103.48,0,0,0.0827,2990.01,166.88,5025,318.9,0.042,70,879.99,1696,192.5,26.35,244.16,3100,0,0,0,98.99,4.598,214.8,112.95,204.99,110.6,71.79,1.611,0,514.89,82.83,61,373.36,27.7,30.211,13.482,133,145.01,73.7,31749,137,0.354,0,708,2.312
09.08.10,0,0,0,902,60.5,107.75,0,0,0.0804,2935,161.26,5010,311.36,0.0413,69.02,837,1650.09,192.99,25.199,243.5,3120.01,0,0,0,88.4,4.453,211.03,109.69,200.1,108.91,71.72,1.673,0,464.01,80.71,57.96,354.12,26.869,28.701,13.15,126,143.45,69.58,30800,139.8,0.341,0,719.34,2.38
16.08.10,0,0,0,940,60.47,101.01,0,0,0.0801,2967.74,158.73,5170,311,0.0407,68.21,844,1645.87,193.65,25.95,244.5,3200.06,0,0,0,91.83,4.638,216.95,107.51,200.4,108.7,77.78,1.613,0,462.48,78.37,55.5,364.27,26.55,27.54,12.929,124.2,143.53,69.52,31650.04,141.86,0.338,0,700,2.358
23.08.10,0,0,0,913.79,61.38,100.92,0,0,0.0795,2920,158.56,5198,305.55,0.0411,70.71,845.9,1668,192.2,26.2,248,2987.01,0,0,0,91.94,4.5,215.25,108.4,197,109.79,92.49,1.586,0,467.98,77.01,55.22,371.9,25.69,28.338,12.719,116.73,140.19,69.54,33340,142.19,0.355,0,697.55,2.381
30.08.10,0,0,0,908.9,63,103.69,0,0,0.0844,2898,163,5268,317,0.0419,73.4,892.85,1674.01,189,27.35,249.1,3080,0,0,0,95.38,4.604,218.98,118.22,202.5,122.3,102.36,1.646,0,508.29,81.72,58.1,393.67,26.5,30.31,13.6,124.99,145.35,70.45,33049.99,145.54,0.365,0,719.99,2.377
06.09.10,0,0,0,927.5,63.62,105.97,0,0,0.0886,2964,164.4,5208.88,319,0.0497,74,882.02,1713,201,27.405,255.47,3400,0,0,0,100.5,4.89,227.7,125.96,205.69,132,98.45,1.637,0,515.46,83.36,60.2,414.26,26.639,30.709,14.26,132.2,144.8,72.42,34144,146.5,0.362,0,730,2.51
13.09.10,0,0,0,905.1,67.99,114.83,0,0,0.0872,2879.96,162.18,4945,318,0.0461,72.35,854.99,1702,201,28,256.98,3470,0,0,0,99.2,4.15,234.9,124.5,201.71,135.8,93.08,1.611,0,504.87,82.15,58.94,418.55,26.5,29.48,14.495,131.95,145.75,72.5,34200.01,142.71,0.363,0,764.96,2.744
20.09.10,0,0,0,896.29,65.92,126.86,0,0,0.0876,2878.44,157.97,5057.95,319,0.0483,71.75,835.69,1802,199.92,28.75,253.55,3395,0,0,0,104.5,4.113,238,123.2,201.9,133.54,88.59,1.572,0,499.99,84.81,61.2,459.89,26.569,28.51,14.26,129.9,145.97,73.49,34499,137.5,0.36,0,790.41,2.735
27.09.10,0,0,0,925,66.97,133.28,0,0,0.089,2845.88,160.54,5254.7,321,0.0501,71.45,817,1749,194.38,30.187,250.61,3800,0,0,0,109.7,3.925,237.5,117.2,210.52,134.18,89.01,1.573,0,485.91,89.09,62,448.49,27.4,29.449,14.7,133.49,149.39,75,33920,134.2,0.368,0,844.99,2.707
04.10.10,0,0,0,904,66,127.22,0,0,0.091,2837,163.35,5304.9,331.05,0.0483,74.17,806.02,1728.5,197.71,28.841,250.66,3532.99,0,0,0,104.7,3.729,230.5,116.7,207.99,135.2,85.77,1.586,0,479,90.5,63.34,447.18,27.15,30.043,15.085,130.48,150,77.23,34198.96,134.8,0.365,0,869.69,2.65
11.10.10,0,0,0,914.5,69.98,132.85,0,0,0.0916,2859,161,5492,365.68,0.0483,71.82,861,1785,211,29.147,250.96,3530,0,0,0,112.5,3.932,235.7,114,209.09,137.2,88.77,1.598,0,500.85,92.53,65.52,469.04,26.6,30.087,15.36,139,150.3,77,37097.87,141.89,0.367,0,894.95,2.657
18.10.10,0,0,0,936,74.3,139,0,0,0.1014,2890.01,168.49,5455.23,376.22,0.0485,73.35,832,1735,218.68,29.1,252.5,3605.05,0,0,0,105.85,3.785,239,111.92,217.79,135.5,86.6,1.61,0,503,101.9,70.89,447.77,26.641,29.851,15.381,144.66,149.5,76.88,36240.98,142,0.375,0,903,2.769
25.10.10,0,0,0,896.32,76.8,147.25,0,0,0.1012,2960.01,168.89,5584.3,401.9,0.0463,72.15,841.53,1734.13,237.47,29.4,250.2,3606,0,0,0,107,3.773,248.82,115.6,216.01,136.62,86.96,1.586,0,528.07,101.36,69.91,421.5,27.191,30.27,15.481,152.18,148.1,76.1,36835.2,153,0.371,0,939,2.565
01.11.10,0,0,0,925,76.76,147.04,0,0,0.1035,2979,170.19,5604.95,390.5,0.0463,71.75,859.81,1754.88,234.3,30.4,258.04,3535,0,0,203,108.35,3.892,257.55,115.5,216.9,138.2,88.9,1.571,0,532,103.3,70.7,431.99,27.2,30.427,15.479,152,148.43,76,36200,163.49,0.367,0,938.99,2.521
08.11.10,0,0,0,915.01,75.2,158.5,0,0,0.1057,2939.9,171.69,5860,382.7,0.0457,72.71,851.86,1731.1,225.96,30.355,255.7,3465,0,0,196.7,113.39,3.788,270.83,114,216.8,139.87,79,1.577,0,518.48,97.8,68.38,443.5,26.7,29.667,14.76,160.7,147.34,76.7,39195,174.57,0.364,0,924.9,2.618
15.11.10,0,0,0,933,79.1,149.58,0,0,0.1037,3029.87,172.2,5926.04,404.5,0.0455,72.5,858,1745.64,246.28,31.089,256.2,3559.97,0,0,201,121.3,4.25,273,115.2,215.29,140.17,77.48,1.568,0,522.78,98.7,70.94,455.02,26.45,29.851,14.52,158.96,150.5,77.65,39590,177.15,0.36,0,899.94,2.76
22.11.10,0,0,0,930.01,81.5,152.44,0,0,0.1014,3123.69,174.49,6045,408.79,0.0479,72.47,870,1713.35,258,31.28,254.95,3624.89,0,0,203,120.3,4.038,268.6,118.2,211.5,138.83,77.76,1.644,0,519.8,101.36,73.95,455.04,26.203,29.729,14.604,155.49,149.8,77.8,40650,179.03,0.363,0,916.99,2.99
29.11.10,0,0,0,979.98,82.39,154.41,0,0,0.1015,3280,190.7,6670,400,0.0475,72.99,988,1812,267.24,33.7,256.3,3880,0,0,239.99,132.52,4.111,295,125.2,217.7,139.24,77.63,1.634,0,571.51,103.03,74.5,491,26.599,30.531,15.3,158.75,150,78.54,41400,194.74,0.369,0,916,3.22
06.12.10,0,0,0,997.5,80.7,153.03,0,0,0.1015,3675,192.87,6698.88,405.88,0.048,72.52,1010,1770,281.5,33.999,254.02,4130.01,0,0,233.99,136.24,4.149,302.94,124.9,221.23,147.17,80.8,1.621,0,593.01,104.92,74.41,512,26.089,30.126,15.52,158.1,148.43,82.31,41352,206.89,0.361,0,923.75,3.074
13.12.10,0,0,0,1115.99,80.75,166.5,0,0,0.1033,3642.34,194.11,6698,414.02,0.0485,72.69,1022,1761.9,270,32.938,256.5,3955,0,0,231.04,139.85,4.15,305.36,131.92,218.99,147.19,82.05,1.641,0,626.3,105.7,76.93,511.43,25.685,30.54,15.493,154.18,150,83.98,41500,215.09,0.362,0,884.99,3.045
20.12.10,0,0,0,1108.14,80.15,171.3,0,0,0.1024,3598.99,195.32,6812,400,0.0484,72.95,1015,1752,267.5,32.658,259.43,4056.01,0,0,247.99,137.55,4.12,324.5,130.35,219.5,144.56,81.3,1.644,486,639.99,106.23,77.3,513.91,26.71,30.95,15.61,157,148.22,83,40080,213.2,0.362,0,865.27,3.035
27.12.10,0,0,0,1136.01,79.99,170,0,0,0.101,3585,193.5,7165,396.05,0.0481,72.29,1028,1742,266.75,32.9,259.88,4079.98,0,0,242.63,144.54,4.11,334.05,122.89,218.85,155.75,80,1.649,469.99,646.99,104.18,75.1,519.85,27.249,32.25,15.738,153.88,148.7,86.65,37795,219.92,0.369,0,870,2.965
10.01.11,0,0,0,1220,81.79,175.79,0,0,0.1091,3725,195.92,7400,381,0.0488,72.62,1126.98,1893,261.75,35.454,257.27,4343,0,0,280,141.2,4.376,330.75,132.35,232.51,176.88,85.58,1.674,453.49,713.87,107.21,75.65,569.47,27.7,35.289,16.99,169.98,157,89.3,40130,223.75,0.399,0,877.93,2.927
17.01.11,0,0,0,1349.71,79.5,178,0,0,0.111,3675,192.71,7500,390.49,0.0474,80.24,1123.85,1931,284.47,35.989,259.5,4149,0,0,276.99,141,4.356,324.98,128.28,246.86,168.5,85.82,1.6,466.01,714,105.61,72.43,568,29.477,34.459,16.675,164.88,165.7,93.37,39710,236.25,0.401,0,889,3.01
24.01.11,0,0,0,1383.05,76.6,175,0,0,0.109,3510,199.7,7700,434.98,0.0474,80.33,1075,1849.05,274.5,33.48,251,3940,0,0,255,129.35,4.26,310,124.65,253,165.51,87.49,1.505,471.75,684.97,106.38,71.26,538.97,28.3,33.699,17.115,153.88,163.4,95,38396.09,227.94,0.432,0,890.95,2.909
31.01.11,0,0,0,1353,78,175.83,0,0,0.1022,3591,213.3,7441,429,0.0462,81.35,1129.99,1965,271,34.6,249.37,3860,0,0,273.87,136,4.287,326.01,121,257.3,166.99,87.7,1.511,461.99,615,102.8,71.41,541.7,29.58,33.399,17.793,151.81,173.56,103.4,39499.96,230.05,0.434,0,860,2.92
07.02.11,0,0,0,1269.97,73.8,174.72,0,0,0.0946,3499.99,208.5,7148.27,403.5,0.0435,80.37,1120.05,1932.86,266.5,31.421,247,3720,0,0,258.94,127,4.185,314,134.25,255.7,162,88.4,1.492,500,639.4,101.04,70.11,514.51,28.09,31.804,16.772,147,163.43,99.83,38800,211.52,0.411,0,872.99,2.78
14.02.11,0,0,0,1314.09,72.7,169.97,0,0,0.096,3484.2,195.5,6701.14,408,0.0436,82.57,1210,1923.17,282.49,31.9,254.49,3820,0,0,247.84,125.68,4.112,333.03,136.95,255,156,88.4,1.462,492.03,648.8,100.82,69.45,519.13,29.751,31.389,16.17,143.48,166.45,102.77,38650,224.11,0.415,0,921.83,2.64
21.02.11,0,0,0,1344.98,71.25,162.7,0,0,0.0986,3425,209.3,6857.76,420,0.0423,81.21,1188.9,2006.01,274,31.269,249.49,3695,0,0,233,128.1,3.91,356,141.8,272.17,153.5,89.14,1.47,491.98,614,100.34,69.24,529,29.5,33.077,16.77,142.5,172.25,102.29,39950,232.35,0.398,0,898.92,2.563
28.02.11,0,0,0,1324.5,74.62,167.97,0,0,0.09783,3332.5,214.12,7198,408.82,0.04246,82.3,1210.1,2065.5,270,30.701,249.9,3877.2,0,0,229,133.5,3.9269,354.97,143.83,269.5,160.77,87.53,1.4698,467,627.8,101.55,70.1,548.7,31.55,33.215,16.659,134.95,177.87,103.5,40498,239.81,0.40896,0,890,2.5729
07.03.11,0,0,0,1230,74.13,162,0,0,0.09428,3342,209.1,6766,400.99,0.04164,80.59,1170,1991.5,270.99,29.269,252.19,3785.9,0,0,224.98,123.4,3.87,349.79,135.5,253.75,164,85.98,1.4291,436.01,610.5,98.75,67.8,523.1,31.615,32.467,16.284,135.59,178.28,104.94,39650,219.96,0.39146,0,879.5,2.5001
14.03.11,0,0,0,1265,74.8,148.5,0,0,0.0933,3260,224.1,7140,381,0.038,76.94,1095,2012,244.78,30.5,248.3,3770.1,0,0,215.37,121.5,3.7095,372.7,127.99,255.83,155.7,84.05,1.3743,476,587,100.16,68.9,537.9,33.202,29.375,15.83,130,173.72,101.4,38460,225,0.349,0,824.7,2.8001
21.03.11,0,0,0,1232.2,73.3,152.9,0,0,0.09815,3328,222.81,7495,403.97,0.04215,77.02,1150.1,2046.3,265,31.912,258.68,3998.9,0,0,224.9,126.8,3.8395,374.45,129.35,267.99,171.5,89.91,1.4369,467,581.3,106.94,73.5,554.3,35.299,30.39,16.67,139.15,182.77,103.65,39505,232.09,0.40399,0,825,2.73
28.03.11,0,0,0,1246,72.56,146.7,0,0,0.10015,3500,235.1,7671,404,0.0419,76.46,1190,2057,272.47,32.299,261.65,3983.8,0,0,226.43,125.9,3.82,383.2,127.15,263.9,170.7,88.6,1.4475,492,624.8,108.72,73.76,564.5,35.009,31.155,17.501,148.46,187.37,107.68,42400,240.01,0.41198,0,840,2.79
04.04.11,0,0,0,1247,73.02,155.77,0,0,0.09852,3442,243.2,7609,394.99,0.0413,74.72,1167.6,2047.1,271,30.501,261,3821.5,0,0,234,119.95,3.62,386.65,128.94,265.64,174.44,87.99,1.4731,476,618.9,109.1,74.77,559.9,35.05,31.525,17.39,146.55,194.53,113.52,46120,244.01,0.40026,0,815,2.835
11.04.11,0,0,0,1245,72.5,147.52,0,0,0.09517,3430,227.6,7705,377,0.03875,73.01,1123.7,1965,264.35,28.18,256.9,3764.5,0,0,225.99,111.89,3.49,379,125,247.69,167.45,85.25,1.4339,457.5,583.1,105.92,72.84,522.1,32,29.424,16.42,137.99,178.9,107,43016,227,0.37662,0,809,2.62
18.04.11,0,0,0,1299,70.14,145,0,0,0.09499,3539.6,236.89,7700,379.99,0.03747,70.6,1108,1954.1,256.75,28.619,256.99,3720,0,0,223.59,113.88,3.5496,375,118.51,251.7,169.85,85.89,1.444,457.75,595,103.92,69.38,532.1,33,29.72,16.446,143.5,188.6,105.95,42516,234.3,0.3826,0,814.9,2.615
25.04.11,0,0,0,1290,68.52,142.06,0,0,0.0886,3475,231.78,7656,359.66,0.03526,66,1090,1895.1,264,27.08,255.77,3646.6,0,0,216.75,106.79,3.4348,357.99,116.5,243.6,165.82,85.97,1.39,422.55,556,100,67.15,501.6,31.75,28.7,16.01,139.02,178.95,105.8,40440,228.6,0.3619,0,801.3,2.44
02.05.11,0,0,0,1250,67,140,0,0,0.087,3351,211.68,7228,346.51,0.03615,63,1040,1863.5,256.25,25.116,253.13,3710,0,0,218.01,103.8,3.3895,352.71,111.66,235.73,165.69,84,1.3823,408.99,505.2,98.2,67.86,479.6,30.5,27.8,15.95,127.15,174.22,99.85,38960,215.54,0.37102,0,805,2.2709
09.05.11,0,0,0,1235,68.3,139.28,0,0,0.084,3440,201.08,7289,344.61,0.03483,59.87,1011.1,1733.4,254.94,24.55,237.39,3660,0,0,217.01,105.81,3.3208,349.4,108.29,230.46,177.51,84.24,1.3783,409.45,510.6,97.99,66.95,469,29.702,26.699,15.6,132.45,158,87.51,39250,218.15,0.354,0,783,2.4012
16.05.11,0,0,0,1222,68.73,137.45,0,0,0.08275,3749.9,196.9,7010,365,0.0338,59.69,1024.9,1711.2,251.3,24.71,236.01,3709.3,0,0,216,104.28,3.35,354,106.19,227.5,163.35,83.04,1.3683,395.66,516,94,65.09,480,30.301,26.569,13.721,134.98,154.79,85.18,38403,217.18,0.346,0,810.3,2.392
23.05.11,0,0,0,1185.1,70.1,130.99,0,0,0.0869,4030,201.82,7120,388.5,0.03222,62,1030,1757.4,255.5,25.95,233.49,3860,0,0,220.5,104.66,3.323,350.01,105.28,240.55,157.52,83.73,1.3411,408,548.8,97.1,65.63,506,31,26.601,13.74,133.89,159.88,82.3,38555,233,0.32996,0,806,2.2408
30.05.11,0,0,0,1195,71,130.77,0,0,0.08445,4100,196.55,6909,391.5,0.03389,62.16,998.5,1744.5,250.75,25.499,233.45,3840.3,0,0,237.8,102.1,3.42,373,106.75,235.4,160,83.71,1.333,405,532.5,95.02,69.5,506.5,30.178,26.55,13.975,128.06,159.9,82.8,41800,239.32,0.35067,0,815,2.3433
06.06.11,0,0,0,1282,71.52,148.9,0,0,0.08881,4070.1,209.21,7115,390,0.03641,62.64,979.9,1785.1,250,26.651,240.64,3865,0,0,242.5,104.3,3.4159,363.5,107.57,248.39,161.46,82.8,1.38,387.5,523.2,97.55,72.69,523.9,29.499,27.24,14.38,136,167.5,88,42600,248.7,0.378,0,777.2,2.4649
13.06.11,0,0,0,1280,69.67,144.67,0,0,0.08661,4200,200.8,7020,383,0.0386,62.4,972.8,1740,256.75,26.852,233.95,3875.7,0,0,238,101.8,3.3334,344.39,106.22,240.93,217.36,88.88,1.3416,390.5,520.4,95.33,73.35,505.7,31.2,27.777,14.49,132.29,165.12,85.26,42787,232.77,0.38345,0,776.7,2.51
20.06.11,0,0,0,1296.5,68.88,143.99,0,0,0.08224,4604.1,199.22,7135,391,0.0362,61.83,950,1745.9,252,25.102,230.8,3780,0,0,234,105,3.3507,337.27,104.29,231.81,182,87.1,1.3313,383,525.8,97.15,73.23,496.3,29.916,27.439,13.693,129.81,171.79,85.42,40899,237.75,0.3709,0,775,2.4448
27.06.11,0,0,0,1339.2,69.25,140.15,0,0,0.08777,4224.8,205,7353,381.99,0.03764,62.68,1028.1,1793,250.56,25.21,241.25,3965.1,0,0,234.93,113.34,3.34,365.11,108.66,235.29,188.31,86.5,1.3441,381.25,519.5,104.5,78.96,522,33,28.288,14.168,130,185,91.49,41102,245.5,0.3869,0,773.2,2.53
04.07.11,0,0,0,1355.4,71.75,142.6,0,0,0.08265,4769.9,205.44,7499,381.02,0.03915,63.4,1023.5,1827.1,270.41,24.88,241.75,4025,0,0,225,111.9,3.3683,378,106.87,239.14,194.45,89.98,1.3834,379,530,105.27,80.85,518.5,32.235,28.911,14.37,133,192,96.8,42240,260.3,0.39674,0,772.1,2.6551
11.07.11,0,0,0,1495.9,69.49,140.94,0,0,0.08457,5055,201.6,7550,388,0.0385,62.43,1017.1,1838.1,279,24.884,238.85,3949.6,0,0,225,109.55,3.235,371.75,106.58,234,203.86,90.4,1.355,356.31,518,105.46,81.85,512.3,31.714,27.752,13.923,128.37,188.07,94.21,42400,269.4,0.394,0,768.4,2.6249
18.07.11,0,0,0,1480,70.02,141.7,0,0,0.08624,4811.8,202.7,7530,385,0.03835,61.35,1013.4,1875,275.54,24.941,241.01,3951,0,0,225.1,108.51,3.1512,412.7,107.12,241.69,212.5,98,1.3334,376.5,508.9,101.8,81.58,522.6,32.2,28.401,14.495,126.01,192.54,97.5,43134,277.8,0.38495,12400,818.4,2.6578
25.07.11,0,0,0,1529,70.08,137.93,0,0,0.08323,4825,199.44,7401,377.59,0.03987,59.7,987.9,1848,267.98,23.99,240.5,3955,0,0,220.38,103.86,3.112,398.54,108,235.8,203.11,98.69,1.381,374.7,496.6,101.75,82.63,533.9,32.85,27.771,14.161,122.45,184.2,95.33,43917,270.45,0.37853,11921,810,2.7256
01.08.11,0,0,0,1259.9,64.5,134.54,0,0,0.08011,4545,181.8,7066,354.7,0.03753,54.01,950,1710.1,239.21,20.255,228.2,3625.4,0,0,197.88,94.05,3.0105,387,97,219.37,177.8,87.01,1.3172,335.5,416.5,95.85,76.1,467.9,31.3,25.948,13.541,112,169.78,89.31,39800,253.2,0.34101,11400,778.5,2.4395
08.08.11,0,0,0,1199,57.99,119.8,0,0,0.072,4198.2,169.5,6730,280,0.0303,45.7,843.2,1619.7,207,18,215,3210,0,0,167.96,81.45,2.5698,372.5,113.58,202.5,147,80.7,1.185,305.01,386.1,85.5,71.04,436,26,22.412,12.173,92.51,156.7,84.48,36299,255.32,0.28287,10557,705.8,2.216
15.08.11,0,0,0,1166.9,53.29,108.4,0,0,0.068,4000,169.56,6500,281,0.03201,41.97,745,1630,204.7,17.7,208.16,3190,0,0,153.34,77.49,2.5203,356.97,115,200,150,83.48,1.164,307.97,351,78.78,66.02,418,25.8,22.72,13,89.32,154,85,35781,252.51,0.2772,10400,680.1,2.2
22.08.11,0,0,0,1342,49.57,114.52,0,0,0.07307,4400,172.8,6830,273.1,0.031,41.98,660,1680,194,16.662,212.26,2891.5,0,0,152.94,77.87,2.4858,340.43,108,206.1,158.9,85.48,1.2026,316,363.7,77.79,65.15,434.5,24.815,23.196,13,80.4,146.92,81.4,38253,264.5,0.26599,10496,681.3,2.2198
29.08.11,0,0,0,1338,57.17,116.5,0,0,0.07408,4844,171,7039,287.11,0.03473,46.63,724,1706.5,218.7,17.605,221.41,3089,0,0,176.19,84.84,2.7199,374.63,109.18,227.05,181.99,89.78,1.215,310,369.1,82.4,69.22,432,26.1,24.041,13.959,94.44,157.99,84.16,38969,281.16,0.2805,10954,700,2.255
05.09.11,0,0,0,1365,59,114.94,0,0,0.07462,4552.2,168.79,7402,297.8,0.03429,47.1,708.1,1727,240,17.19,208.5,3029,0,0,175.99,83.96,2.96,382.92,106.49,221.63,174.09,87,1.251,307.26,368.1,83.2,69.49,425.2,26.05,23.488,14.651,102.07,157.43,86.02,37452,276.03,0.27914,12000,686,2.3201
12.09.11,0,0,0,1335,57.5,106.42,0,0,0.0763,4715,164.5,7220,304,0.0398,45.51,659.1,1725.3,232.11,15.916,205,3174,0,0,172.79,84.86,3.03,396.01,98.15,212.8,165.35,86.79,1.2712,320,383.5,81.49,65.58,430,26.663,25.34,15.012,102,157.31,85.35,36455,289.65,0.267,12300,651,2.3321
19.09.11,0,0,0,1150,48.92,83,0,0,0.066,4420,151.25,6363,269.97,0.03209,42.29,564.7,1537.1,208,12.52,183.5,2850,0,0,155,66.51,2.7003,346.53,97.21,184,150.2,76.61,1.0812,292,326.9,69.99,56.81,342.5,23.531,24.196,14.225,77.6,127,74.65,29854,236,0.22899,10899,695,2.0599
26.09.11,0,0,0,1130,52.25,84,0,0,0.06697,4650.5,155.9,7013,260,0.03362,41,520.5,1637.6,214,12.007,177.13,2765.6,0,0,156.98,66.1,3,363.21,103.01,190.28,148.64,77.74,1.0471,269.92,336.5,70.44,54.47,340.1,20.574,26.2,13.88,74.63,135.49,75.26,32560,223,0.24,11683,680.9,2.05
03.10.11,0,0,0,1128,50.77,69.1,0,0,0.06625,4339.2,151,6400,227,0.03298,42.78,488,1618.7,193.43,12.995,190.3,2886.9,0,0,152.9,75.3,3.007,371.08,92.45,192.5,144.1,78.03,1.1038,279.2,321.2,68.22,51.12,379,22.402,25.223,13.366,74,132.07,74.86,30406,238.82,0.242,11000,563,2.152
10.10.11,0,0,0,1192,52.73,91.38,0,0,0.06703,4554.1,162.86,6659,231,0.03527,43.19,510.1,1712,193,14.979,189.64,2737.6,0,0,157.71,81.76,2.9999,384.5,87.6,199.84,148,85.38,1.127,284.49,380.4,80.72,58.7,392.2,25,25.55,14.485,84.65,138.59,78,30510,247.08,0.2698,11021,565,2.3106
17.10.11,0,0,0,1214.7,51.12,90.38,0,0,0.06783,4524,166.01,6580,274,0.03677,42.49,549.9,1746,213.97,14.87,189.4,2955,0,0,160.91,77.97,3.2663,387.2,87.55,200.48,147.4,89.08,1.085,269.93,434,81.9,61.98,388,23.95,24.899,14.49,91.99,144.92,80.5,33240,247.58,0.2707,11075,572.3,2.341
24.10.11,0,0,0,1260,57.19,100.31,0,0,0.07415,4507,185,6132,304.7,0.0373,44.77,615,1761,224.99,14.9,194,3315,0,0,174,83.44,3.205,403.99,91.23,225,157.48,91.4,1.148,280.14,414.3,85.4,64.15,448.1,24.3,26.42,14.998,98.29,153.94,83.9,39750,272.19,0.2848,11299,597.4,2.3382
31.10.11,0,0,0,1233,52.27,100.45,0,0,0.07336,4331,183.23,5888,302.12,0.0364,43.6,597,1766,221,14.397,193,3109,0,0,174.77,77.9,3.2874,406.84,86.1,218.87,155.67,98.02,1.152,263.68,388.6,80.9,63.37,451,23.213,26.685,15.27,95.52,154.3,87.31,39877,262.53,0.2847,11114,640.1,2.372
07.11.11,0,0,0,1259.2,51.62,95.9,0,0,0.0721,4379.9,183.5,5523,293.69,0.03582,42.55,595,1735.3,209.89,14.197,185.82,2912,0,0,184.99,70.65,3.237,406.8,83.6,218.51,156.58,97.6,1.1722,237.22,382,80.8,63.95,456.8,23.74,27.363,15.281,92.5,165.87,93.58,39800,246.75,0.3176,10900,680,2.404
14.11.11,0,0,0,1374.1,50.74,89,1562.5,1325,0.068,4903.8,180.01,5296,309,0.03489,40.58,547.3,1713.9,216.93,13.46,186.8,2789.1,0,0,176,65.88,3.22,408.1,82.7,215.48,154.6,96,1.1502,243.25,356,80.03,62.46,426.1,22.923,28.37,16.33,88.18,154.14,95.01,46358,245.02,0.3125,10595,690,2.3675
