X.,Аптечная.сеть.36.6..02,Газпром..13,ГИДРОМАШСЕРВИС..02,Кокс..БО.02,Кубаньэнерго..01,ЛЕНТА..03,Лукойл..03,Лукойл..04,Лукойл..БО.01,Лукойл..БО.18,Лукойл..БО.19,Лукойл..БО.20,Микояновский.мясокомбинат..БО.01,Мираторг.Финанс..БО.03,ММК..БО.02,ННК.Актив..бывш..НК.Альянс...БО.01,ОГК.2..01,ОКЕЙ..БО.05,РусГидро..09,РуссНефть..01,СОЛЛЕРС..02,ТГК.2..БО.02,ТМК..03,УК.ГидроОГК..01,ЧТПЗ..01,Энел.Россия..бывш..Энел.ОГК.5...БО.15
2015-08-17,0,0,0,0,0,144.75,0,0,0,0,0,0,106.94,129.14,0,0,0,149.75,141.17,0,0,109.65,0,0,0,0
2015-08-18,0,0,0,0,0,145.03,0,0,0,0,0,0,107.84,134.91,0,0,0,150.18,141.52,0,0,109.73,0,0,0,0
2015-08-19,0,0,0,0,0,145.25,0,0,0,0,0,0,107.79,136.31,0,0,0,150.6,141.87,0,0,110.04,0,0,0,0
2015-08-20,0,0,0,0,0,145.47,0,0,0,0,0,0,108.17,132.76,0,0,0,150.92,141.78,0,0,108.84,0,0,0,0
2015-08-21,0,0,0,0,0,145.74,0,0,0,0,0,0,108.55,136.58,0,0,0,151.22,142.13,0,0,108.53,0,0,0,0
2015-08-24,0,0,0,0,0,146.12,0,0,0,0,0,0,108.64,132.59,0,0,0,150.92,143.18,0,0,108.86,0,0,0,0
2015-08-25,0,0,0,0,0,147.04,0,0,0,0,0,0,108.15,137.76,0,0,0,153.34,143.53,0,0,110.43,0,0,0,0
2015-08-26,0,0,0,0,0,147.31,0,0,0,0,0,0,110.27,138.06,0,0,0,153.77,143.02,0,0,110.62,0,0,0,0
2015-08-27,0,0,0,0,0,147.32,0,0,0,0,0,0,110.66,137.45,0,0,0,154.2,143.37,0,0,111.54,0,0,0,0
2015-08-28,0,0,0,0,0,147.6,0,0,0,0,0,0,111.28,139.13,0,0,0,154.63,143.72,0,0,111.69,0,0,0,0
2015-08-31,0,0,0,0,0,148.59,0,0,0,0,0,0,111.89,140.05,0,0,0,155.93,144.76,0,0,112.39,0,0,0,0
2015-09-01,0,0,0,0,0,148.68,0,0,0,0,0,0,112.27,139.04,0,0,0,156.36,145.11,0,0,112.14,0,0,0,0
2015-09-02,0,0,0,0,0,99.17,0,0,0,0,0,0,112.5,136.9,0,0,0,156.23,145.11,0,0,112.32,0,0,0,0
2015-09-03,0,0,0,0,0,99.25,0,0,0,0,0,0,113.19,140.61,0,0,0,156.73,145.71,0,0,112.39,0,0,0,0
2015-09-04,0,0,0,0,0,99.71,0,0,0,0,0,0,114.09,140.92,0,0,0,156.73,146.06,0,0,112.89,0,0,0,0
2015-09-07,0,0,0,0,0,100.53,0,0,0,0,0,0,114.97,141.91,0,0,0,158.03,147.11,0,0,112.92,0,0,0,0
2015-09-08,0,0,0,0,0,100.82,0,0,0,0,0,0,115.35,142.1,0,0,0,158.51,147.46,0,0,113.5,0,0,0,0
2015-09-09,0,0,0,0,0,101.34,0,0,0,0,0,0,115.84,142.46,0,0,0,159.33,147.81,0,0,113.62,0,0,0,0
2015-09-10,0,0,0,0,0,101.62,0,0,0,0,0,0,115.92,143.22,0,0,0,159.76,148.16,0,0,114.08,0,0,0,0
2015-09-11,0,0,0,0,0,101.89,0,0,0,0,0,0,116.3,142.87,0,0,0,160.19,148.51,0,0,114.37,0,0,0,0
2015-09-14,0,0,0,0,0,102.71,0,0,0,0,0,0,117.71,144.15,0,0,0,161.49,149.55,0,0,115.24,0,0,0,0
2015-09-15,0,0,0,0,0,102.99,0,0,0,0,0,0,116.03,144.51,0,0,0,161.81,150.9,0,0,115.42,0,0,0,0
2015-09-16,0,0,0,0,0,103.11,0,0,0,0,0,0,118.71,144.62,0,0,0,162.24,151.25,0,0,115.81,0,0,0,0
2015-09-17,0,0,0,0,0,103.38,0,0,0,0,0,0,119.09,144.75,0,0,0,162.67,151.6,0,0,115.7,0,0,0,0
2015-09-18,0,0,0,0,0,103.66,0,0,0,0,0,0,119.47,145.66,0,0,0,163.11,151.45,0,0,116.87,0,0,0,0
2015-09-21,0,0,0,0,0,104.53,0,0,0,0,0,0,119.95,145.98,0,0,0,164.4,152.5,0,0,117.29,0,0,0,0
2015-09-22,0,0,0,0,0,104.92,0,0,0,0,0,0,119.57,146.47,0,0,0,164.88,152.85,0,0,117.58,0,0,0,0
2015-09-23,0,0,0,0,0,105.35,0,0,0,0,0,0,120.71,146.77,0,0,0,165.31,153.2,0,0,118.09,0,0,0,0
2015-09-24,0,0,0,0,0,105.64,0,0,0,0,0,0,121.1,147.11,0,0,0,165.74,153.55,0,0,118.24,0,0,0,0
2015-09-25,0,0,0,0,0,105.92,0,0,0,0,0,0,121.78,147.84,0,0,0,166.23,153.9,0,0,118.91,0,0,0,0
2015-09-28,0,0,0,0,0,106.74,0,0,0,0,0,0,122.68,145.15,0,0,0,167.52,154.95,0,0,120.58,0,0,0,0
2015-09-29,0,0,0,0,0,107.01,0,0,0,0,0,0,123.29,148.17,0,0,0,167.55,155.61,0,0,121.41,0,0,0,0
2015-09-30,0,0,0,0,0,107.29,0,0,0,0,0,0,122.72,148.63,0,0,0,168.48,155.98,0,0,121.49,0,0,0,0
2015-10-01,0,0,0,0,0,107.92,0,0,0,0,0,0,123.98,149.15,0,0,0,169.47,156.33,0,0,122.4,0,0,0,0
2015-10-02,0,0,0,0,0,107.84,0,0,0,0,0,0,124.17,149.55,0,0,0,169.05,156.68,0,0,121.83,0,0,0,0
2015-10-05,0,0,0,0,0,108.33,0,0,0,0,0,0,125.37,150.43,0,0,0,170.37,157.73,0,0,122.18,0,0,0,0
2015-10-06,0,0,0,0,0,108.69,0,0,0,0,0,0,125.85,150.78,0,0,0,170.8,158.08,0,0,122.26,0,0,0,0
2015-10-07,0,0,0,0,0,109.26,0,0,0,0,0,0,126.17,151.47,0,0,0,171.2,158.43,0,0,122.71,0,0,0,0
2015-10-08,0,0,0,0,0,109.47,0,0,0,0,0,0,126.56,151.25,0,0,0,171.64,158.78,0,0,123.26,0,0,0,0
2015-10-09,0,0,0,0,0,109.74,0,0,0,0,0,0,127.25,152.01,0,0,0,172.07,159.13,0,0,124.39,0,0,0,0
2015-10-12,0,0,0,0,0,110.4,0,0,0,0,0,0,128.2,152.39,0,0,0,173.75,160.34,0,0,124.86,0,0,0,0
2015-10-13,0,0,0,0,0,110.23,0,0,0,0,0,0,128.56,152.94,0,0,0,174.18,160.68,0,0,124.6,0,0,0,0
2015-10-14,0,0,0,0,0,110.98,0,0,0,0,0,0,129.21,153.34,0,0,0,174,161.03,0,0,122.21,0,0,0,0
2015-10-15,0,0,0,0,0,111.31,0,0,0,0,0,0,129.35,153.68,0,0,0,174.44,161.38,0,0,49.55,0,0,0,0
2015-10-16,0,0,0,0,0,111.73,0,0,0,0,0,0,129.93,153.91,0,0,0,174.8,161.98,0,0,53.16,0,0,0,0
2015-10-19,0,0,0,0,0,112.46,0,0,0,0,0,0,130.68,155.15,0,0,0,176.08,163.03,0,0,61.79,0,0,0,0
2015-10-20,0,0,0,0,0,112.73,0,0,0,0,0,0,131.55,155.4,0,0,0,176.51,163.48,0,0,61.23,0,0,0,0
2015-10-21,0,0,0,0,0,113.1,0,0,0,0,0,0,131.85,99.56,0,0,0,177.64,163.78,0,0,63.37,0,0,0,0
2015-10-22,0,0,0,0,0,113.37,0,0,0,0,0,0,131.36,99.87,0,0,0,178.18,164.23,0,0,64.97,0,0,0,0
2015-10-23,0,0,0,0,0,113.75,0,0,0,0,0,0,131.88,100.17,0,0,0,178.5,165.18,0,0,67.91,0,0,0,0
2015-10-26,0,0,0,0,0,114.52,0,0,0,0,0,0,133.03,101.07,0,0,0,179.49,166.21,0,0,73.18,0,0,0,0
2015-10-27,0,0,0,0,0,114.74,0,0,0,0,0,0,134.1,101.55,0,0,0,179.69,166.56,0,0,71.96,0,0,0,0
2015-10-28,0,0,0,0,0,115.12,0,0,0,0,0,0,133.87,101.86,0,0,0,101.62,103.33,0,0,71.68,0,0,0,0
2015-10-29,0,0,0,0,0,115.45,0,0,0,0,0,0,134.82,102.1,0,0,0,102.21,103.68,0,0,73.75,0,0,0,0
2015-10-30,0,0,0,0,0,115.72,0,0,0,0,0,0,135.2,102.6,0,0,0,102.55,105.05,0,0,71.18,0,0,0,0
2015-11-02,0,0,0,0,0,116.39,0,0,0,0,0,0,136.32,101.28,0,0,0,103.94,106.1,0,0,73.21,0,0,0,0
2015-11-03,0,0,0,0,0,116.66,0,0,0,0,0,0,136.7,103.74,0,0,0,104.27,106.45,0,0,73.84,0,0,0,0
2015-11-05,0,0,0,0,0,117.55,0,0,0,0,0,0,137.41,104.4,0,0,0,105.18,106.27,0,0,74.42,0,0,0,0
2015-11-06,0,0,0,0,0,117.58,0,0,0,0,0,0,137.59,104.72,0,0,0,105.52,106.75,0,0,72.57,0,0,0,0
2015-11-09,0,0,0,0,0,118.35,0,0,0,0,0,0,138.17,105.59,0,0,0,106.86,107.8,0,0,73.12,0,0,0,0
2015-11-10,0,0,0,0,0,118.56,0,0,0,0,0,0,138.62,106.22,0,0,0,107.25,108.15,0,0,73.34,0,0,0,0
2015-11-11,0,0,0,0,0,118.83,0,0,0,0,0,0,139.23,105.79,0,0,0,107.68,108.5,0,0,74.17,0,0,0,0
2015-11-12,0,0,0,0,0,119.13,0,0,0,0,0,0,139.89,105.6,0,0,0,108.22,108.85,0,0,74.16,0,0,0,0
2015-11-13,0,0,0,0,0,119.47,0,0,0,0,0,0,140.57,106.94,0,0,0,108.66,108.44,0,0,74.41,0,0,0,0
2015-11-16,0,0,0,0,0,120.29,0,0,0,0,0,0,141.42,107.86,0,0,0,109.63,109.49,0,0,75.12,0,0,0,0
2015-11-17,0,0,0,0,0,120.54,0,0,0,0,0,0,141.81,108.16,0,0,0,110.16,109.84,0,0,74.29,0,0,0,0
2015-11-18,0,0,0,0,0,120.77,0,0,0,0,0,0,142.19,106.28,0,0,0,110.47,110.18,0,0,75.04,0,0,0,0
2015-11-19,0,0,0,0,0,121.04,0,0,0,0,0,0,142.83,107.98,0,0,0,111.02,110.53,0,0,75.34,0,0,0,0
2015-11-20,0,0,0,0,0,121.32,0,0,0,0,0,0,143.2,108.05,0,0,0,111.51,110.88,0,0,75.12,0,0,0,0
2015-11-23,0,0,0,0,0,121.79,0,0,0,0,0,0,143.32,109.36,0,0,0,112.85,111.95,0,0,75.79,0,0,0,0
2015-11-24,0,0,0,0,0,122.06,0,0,0,0,0,0,144.67,109.92,0,0,0,113.18,112.3,0,0,75.25,0,0,0,0
2015-11-25,0,0,0,0,0,122.69,0,0,0,0,0,0,144.1,110.23,0,0,0,113.61,112.53,0,0,75.32,0,0,0,0
2015-11-26,0,0,0,0,0,122.97,0,0,0,0,0,0,144.84,110.27,0,0,0,113.91,112.88,0,0,75.48,0,0,0,0
2015-11-27,0,0,0,0,0,123.24,0,0,0,0,0,0,145.55,111.25,0,0,0,114.42,113.23,0,0,75.58,0,0,0,0
2015-11-30,0,0,0,0,0,124.18,0,0,0,0,0,0,146.77,111.57,0,0,0,115.78,114.28,0,0,75.6,0,0,0,0
2015-12-01,0,0,0,0,0,124.33,0,0,0,0,0,0,147.16,111.79,0,0,0,116.21,114.63,0,0,74.03,0,0,0,0
2015-12-02,0,0,0,0,0,124.69,0,0,0,0,0,0,147.47,112.09,0,0,0,116.68,114.98,0,0,72.38,0,0,0,0
2015-12-03,0,0,0,0,0,125.23,0,0,0,0,0,0,147.03,112.76,0,0,0,117.08,115.32,0,0,72.46,0,0,0,0
2015-12-04,0,0,0,0,0,125.5,0,0,0,0,0,0,148.29,112.88,0,0,0,117.56,115.82,0,0,73.53,0,0,0,0
2015-12-07,0,0,0,0,0,126.33,0,0,0,0,0,0,149.44,113.69,0,0,0,118.85,116.87,0,0,73.98,0,0,0,0
2015-12-08,0,0,0,0,0,126.6,0,0,0,0,0,0,149.49,114.01,0,0,0,119.12,117.22,0,0,73.63,0,0,0,0
2015-12-09,0,0,0,0,0,126.88,0,0,0,0,0,0,150.24,114.41,0,0,0,119.75,117.81,0,0,74.03,0,0,0,0
2015-12-10,0,0,0,0,0,127.16,0,0,0,0,0,0,150.39,114.66,0,0,0,120.19,118.07,0,0,74.32,0,0,0,0
2015-12-11,0,0,0,0,0,127.43,0,0,0,0,0,0,151.19,115.04,0,0,0,120.29,118.25,0,0,74.29,0,0,0,0
2015-12-14,0,0,0,0,0,127.99,0,0,0,0,0,0,152.05,116.17,0,0,0,121.58,119.17,0,0,74.63,0,0,0,0
2015-12-15,0,0,0,0,0,128.27,0,0,0,0,0,0,152.65,116.44,0,0,0,122.77,119.52,0,0,75.32,0,0,0,0
2015-12-16,0,0,0,0,0,128.54,0,0,0,0,0,0,152.63,116.43,0,0,0,122.91,119.88,0,0,75.56,0,0,0,0
2015-12-17,0,0,0,0,0,128.82,0,0,0,0,0,0,153.35,116.95,0,0,0,123.34,120.15,0,0,75.78,0,0,0,0
2015-12-18,0,0,0,0,0,129.13,0,0,0,0,0,0,153.79,117.18,0,0,0,123.77,120.66,0,0,76.25,0,0,0,0
2015-12-21,0,0,0,0,0,130.21,0,0,0,0,0,0,154.64,118.13,0,0,0,124.63,121.89,0,0,76.79,0,0,0,0
2015-12-22,0,0,0,0,0,130.21,0,0,0,0,0,0,155.28,118.5,0,0,0,125.16,122.24,0,0,76.97,0,0,0,0
2015-12-23,0,0,0,0,0,130.76,0,0,0,0,0,0,155.78,119.39,0,0,0,125.6,121.91,0,0,77.26,0,0,0,0
2015-12-24,0,0,0,0,0,131.03,0,0,0,0,0,0,156.21,119.5,0,0,0,126.03,122.77,0,0,77.48,0,0,0,0
2015-12-25,0,0,0,0,0,131.16,0,0,0,0,0,0,156.19,119.96,0,0,0,126.21,123.12,0,0,77.73,0,0,0,0
2015-12-28,0,0,0,0,0,131.94,0,0,0,0,0,0,157.33,120.52,0,0,0,127.5,124.51,0,0,68.92,0,0,0,0
2015-12-29,0,0,0,0,0,132.29,0,0,0,0,0,0,157.72,121.03,0,0,0,128.17,125.01,0,0,59.76,0,0,0,0
2015-12-30,0,0,0,0,0,132.48,0,0,0,0,0,0,158.08,121.06,0,0,0,128.35,124.92,0,0,70.69,0,0,0,0
2016-01-04,0,0,0,0,0,133.9,0,0,0,0,0,0,160.13,122.6,0,0,0,130.5,126.66,0,0,77.56,0,0,0,0
2016-01-05,0,0,0,0,0,134.12,0,0,0,0,0,0,160.53,122.84,0,0,0,130.94,127.01,0,0,79.39,0,0,0,0
2016-01-06,0,0,0,0,0,134.39,0,0,0,0,0,0,160.99,123.15,0,0,0,131.37,127.36,0,0,78.84,0,0,0,0
2016-01-08,0,0,0,0,0,134.39,0,0,0,0,0,0,160.99,123.15,0,0,0,131.37,127.36,0,0,78.84,0,0,0,0
2016-01-11,0,0,0,0,0,135.81,0,0,0,0,0,0,162.69,124.79,0,0,0,133.64,129.11,0,0,80.53,0,0,0,0
2016-01-12,0,0,0,0,0,136.09,0,0,0,0,0,0,163.25,125.33,0,0,0,133.95,129.46,0,0,79.5,0,0,0,0
2016-01-13,0,0,0,0,0,136.37,0,0,0,0,0,0,163.47,125.92,0,0,0,134.38,129.47,0,0,78.49,0,0,0,0
2016-01-14,0,0,0,0,0,136.69,0,0,0,0,0,0,163.71,126.38,0,0,0,134.96,129.82,0,0,77.63,0,0,0,0
2016-01-15,0,0,0,0,0,136.94,0,0,0,0,0,0,164.08,126.65,0,0,0,135.09,130.17,0,0,78.09,0,0,0,0
2016-01-18,0,0,0,0,0,137.76,0,0,0,0,0,0,165.24,127.49,0,0,0,136.32,130.99,0,0,79.09,0,0,0,0
2016-01-19,0,0,0,0,0,138.16,0,0,0,0,0,0,165.79,127.69,0,0,0,136.79,131.34,0,0,79.72,0,0,0,0
2016-01-20,0,0,0,0,0,138.43,0,0,0,0,0,0,166.1,123.2,0,0,0,133.7,131.69,0,0,79.31,0,0,0,0
2016-01-21,0,0,0,0,0,138.84,0,0,0,0,0,0,166.34,128.27,0,0,0,137.56,132.04,0,0,79.68,0,0,0,0
2016-01-22,0,0,0,0,0,138.98,0,0,0,0,0,0,166.93,128.97,0,0,0,138.09,132.39,0,0,80,0,0,0,0
2016-01-25,0,0,0,0,0,139.84,0,0,0,0,0,0,168.25,129.71,0,0,0,139.39,133.44,0,0,80.1,0,0,0,0
2016-01-26,0,0,0,0,0,140.11,0,0,0,0,0,0,168.62,130.02,0,0,0,139.76,133.79,0,0,80.12,0,0,0,0
2016-01-27,0,0,0,0,0,140.32,0,0,0,0,0,0,168.88,129.86,0,0,0,140.05,133.64,0,0,79.46,0,0,0,0
2016-01-28,0,0,0,0,0,140.6,0,0,0,0,0,0,169.25,130.24,0,0,0,140.58,133.99,0,0,78.73,0,0,0,0
2016-01-29,0,0,0,0,0,140.88,0,0,0,0,0,0,0,130.82,0,0,0,141.31,137.33,0,0,80.94,0,0,0,0
2016-02-01,0,0,0,0,0,141.7,0,0,0,0,0,0,0,131.68,0,0,0,142.6,137.38,0,0,79.49,0,0,0,0
2016-02-02,0,0,0,0,0,141.99,0,0,0,0,0,0,0,132.01,0,0,0,142.76,136.43,0,0,79.31,0,0,0,0
2016-02-03,0,0,0,0,0,142.32,0,0,0,0,0,0,0,132.33,0,0,0,143.42,138.08,0,0,79.06,0,0,0,0
2016-02-04,0,0,0,0,0,142.59,0,0,0,0,0,0,0,132.66,0,0,0,143.8,138.43,0,0,78.97,0,0,0,0
2016-02-05,0,0,0,0,0,142.83,0,0,0,0,0,0,0,132.87,0,0,0,144.18,138.78,0,0,78.22,0,0,0,0
2016-02-08,0,0,0,0,0,143.83,0,0,0,0,0,0,0,133.9,0,0,0,145.54,138.83,0,0,78.12,0,0,0,0
2016-02-09,0,0,0,0,0,144.05,0,0,0,0,0,0,0,134.22,0,0,0,145.93,139.2,0,0,74.16,0,0,0,0
2016-02-10,0,0,0,0,0,144.28,0,0,0,0,0,0,0,134.52,0,0,0,146.37,139.55,0,0,75.03,0,0,0,0
2016-02-11,0,0,0,0,0,144.56,0,0,0,0,0,0,0,134.84,0,0,0,146.88,139.78,0,0,78.97,0,0,0,0
2016-02-12,0,0,0,0,0,144.92,0,0,0,0,0,0,0,135.14,0,0,0,147.12,140.13,0,0,79.77,0,0,0,0
2016-02-15,0,0,0,0,0,145.68,0,0,0,0,0,0,0,136.1,0,0,0,148.77,141.17,0,0,78.93,0,0,0,0
2016-02-16,0,0,0,0,0,145.96,0,0,0,0,0,0,0,136.41,0,0,0,148.88,141.62,0,0,76.3,0,0,0,0
2016-02-17,0,0,0,0,0,146.22,0,0,0,0,0,0,0,136.69,0,0,0,149.6,141.96,0,0,76.13,0,0,0,0
2016-02-18,0,0,0,0,0,146.5,0,0,0,0,0,0,0,137.04,0,0,0,149.79,142.67,0,0,74.41,0,0,0,0
2016-02-19,0,0,0,0,0,146.83,0,0,0,0,0,0,0,137.35,0,0,0,150.2,143.02,0,0,72.1,0,0,0,0
2016-02-20,0,0,0,0,0,147.04,0,0,0,0,0,0,0,137.71,0,0,0,150.29,143.37,0,0,77.42,0,0,0,0
2016-02-22,0,0,0,0,0,147.59,0,0,0,0,0,0,0,138.33,0,0,0,152.66,144.19,0,0,78.82,0,0,0,0
2016-02-23,0,0,0,0,0,147.59,0,0,0,0,0,0,0,138.33,0,0,0,152.66,144.19,0,0,78.82,0,0,0,0
2016-02-24,0,0,0,0,0,148.22,0,0,0,0,0,0,0,132.63,0,0,0,153.52,144.89,0,0,80.35,0,0,0,0
2016-02-25,0,0,0,0,0,148.55,0,0,0,0,0,0,0,138.57,0,0,0,153.95,145.24,0,0,81.42,0,0,0,0
2016-02-26,0,0,0,0,0,148.92,0,0,0,0,0,0,0,139.55,0,0,0,153.24,145.59,0,0,83.02,0,0,0,0
2016-02-29,0,0,0,0,0,149.97,0,0,0,0,0,0,0,140.47,0,0,0,154.54,146.18,0,0,84.14,0,0,0,0
2016-03-01,0,0,0,0,0,149.96,0,0,0,0,0,0,0,140.79,0,0,0,154.97,146.53,0,0,84.56,0,0,0,0
2016-03-02,0,0,0,0,0,100.54,0,0,0,0,0,0,0,141.14,0,0,0,155.65,146.88,0,0,87.1,0,0,0,0
2016-03-03,0,0,0,0,0,101.03,0,0,0,0,0,0,0,141.49,0,0,0,156.08,147.23,0,0,86.73,0,0,0,0
2016-03-04,0,0,0,0,0,101.69,0,0,0,0,0,0,0,141.88,0,0,0,156.16,148.04,0,0,88.81,0,0,0,0
2016-03-07,0,0,0,0,0,102.93,0,0,0,0,0,0,0,142.63,0,0,0,156.95,149.09,0,0,88.89,0,0,0,0
2016-03-08,0,0,0,0,0,102.93,0,0,0,0,0,0,0,142.63,0,0,0,156.95,149.09,0,0,88.89,0,0,0,0
2016-03-09,0,0,0,0,0,103.39,0,0,0,0,0,0,0,143.25,0,0,0,157.36,149.79,0,0,90.01,0,0,0,0
2016-03-10,0,0,0,0,0,103.73,0,0,0,0,0,0,0,143.62,0,0,0,158.75,150.16,0,0,89.79,0,0,0,0
2016-03-11,0,0,0,0,0,104.02,0,0,0,0,0,0,0,143.95,0,0,0,159.18,150.41,0,0,89.87,0,0,0,0
2016-03-14,0,0,0,0,0,104.98,0,0,0,0,0,0,0,144.85,0,0,0,160.48,151.47,0,0,89.2,0,0,0,0
2016-03-15,0,0,0,0,0,105.31,0,0,0,0,0,0,0,145.24,0,0,0,160.77,151.98,0,0,88.8,0,0,0,0
2016-03-16,0,0,0,0,0,105.83,0,0,0,0,0,0,0,145.46,0,0,0,161.24,152.4,0,0,89.67,0,0,0,0
2016-03-17,0,0,0,0,0,106.25,0,0,0,0,0,0,0,145.89,0,0,0,161.58,152.75,0,0,90.31,0,0,0,0
2016-03-18,0,0,0,0,0,106.57,0,0,0,0,0,0,0,146.13,0,0,0,161.72,153.1,0,0,90.34,0,0,0,0
2016-03-21,0,0,0,0,0,107.35,0,0,0,0,0,0,0,146.83,0,0,0,163.48,154.15,0,0,90.7,0,0,0,0
2016-03-22,0,0,0,0,0,107.28,0,0,0,0,0,0,0,147.14,0,0,0,164.02,154.5,0,0,90.72,0,0,0,0
2016-03-23,0,0,0,0,0,108.08,0,0,0,0,0,0,0,147.39,0,0,0,164.45,154.85,0,0,91.37,0,0,0,0
2016-03-24,0,0,0,0,0,108.6,0,0,0,0,0,0,0,148.02,0,0,0,164.88,154.95,0,0,92.05,0,0,0,0
2016-03-25,0,0,0,0,0,109.21,0,0,0,0,0,0,0,148.22,0,0,0,165.32,155.3,0,0,92.54,0,0,0,0
2016-03-28,0,0,0,0,0,110.14,0,0,0,0,0,0,0,149.17,0,0,0,166.61,156.37,0,0,93.75,0,0,0,0
2016-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.65,156.79,0,0,93.8,0,0,0,0
2016-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.13,157.54,0,0,95.2,0,0,0,0
2016-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.37,157.84,0,0,96.99,0,0,0,0
2016-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.93,158.19,0,0,98.35,0,0,0,0
